frontend_id,id,title,title_slug,url,created_at_approx,difficulty,likes,dislikes,topic_tags,example_test_cases
2076,2198,Process Restricted Friend Requests,process-restricted-friend-requests,https://leetcode.com/problems/process-restricted-friend-requests/,2021-11-14,Hard,640,16,Union Find;Graph,"3\n[[0,1]]\n[[0,2],[2,1]]\n3\n[[0,1]]\n[[1,2],[0,2]]\n5\n[[0,1],[1,2],[2,3]]\n[[0,4],[1,2],[3,1],[3,4]]"
879,911,Profitable Schemes,profitable-schemes,https://leetcode.com/problems/profitable-schemes/,2018-07-29,Hard,1899,126,Array;Dynamic Programming,"5\n3\n[2,2]\n[2,3]\n10\n5\n[2,3,5]\n[6,7,8]"
2551,2681,Put Marbles in Bags,put-marbles-in-bags,https://leetcode.com/problems/put-marbles-in-bags/,2023-01-29,Hard,2610,121,Array;Greedy;Sorting;Heap (Priority Queue),"[1,3,5,1]\n2\n[1,3]\n2"
818,836,Race Car,race-car,https://leetcode.com/problems/race-car/,2018-04-14,Hard,1978,187,Dynamic Programming,3\n6
710,894,Random Pick with Blacklist,random-pick-with-blacklist,https://leetcode.com/problems/random-pick-with-blacklist/,2018-07-03,Hard,887,121,Array;Hash Table;Math;Binary Search;Sorting;Randomized,"[""Solution"",""pick"",""pick"",""pick"",""pick"",""pick"",""pick"",""pick""]\n[[7,[2,3,5]],[],[],[],[],[],[],[]]"
715,715,Range Module,range-module,https://leetcode.com/problems/range-module/,2017-10-21,Hard,1564,132,Design;Segment Tree;Ordered Set,"[""RangeModule"",""addRange"",""removeRange"",""queryRange"",""queryRange"",""queryRange""]\n[[],[10,20],[14,16],[10,14],[13,15],[16,17]]"
1632,1257,Rank Transform of a Matrix,rank-transform-of-a-matrix,https://leetcode.com/problems/rank-transform-of-a-matrix/,2020-10-24,Hard,915,58,Array;Union Find;Graph;Topological Sort;Sorting;Matrix,"[[1,2],[3,4]]\n[[7,7],[7,7]]\n[[20,-21,14],[-19,4,19],[22,-47,24],[-19,4,19]]"
882,918,Reachable Nodes In Subdivided Graph,reachable-nodes-in-subdivided-graph,https://leetcode.com/problems/reachable-nodes-in-subdivided-graph/,2018-08-04,Hard,860,226,Graph;Heap (Priority Queue);Shortest Path,"[[0,1,10],[0,2,1],[1,2,2]]\n6\n3\n[[0,1,4],[1,2,6],[0,2,8],[1,3,1]]\n10\n4\n[[1,2,4],[1,4,5],[1,3,1],[2,3,4],[3,4,5]]\n17\n5"
780,796,Reaching Points,reaching-points,https://leetcode.com/problems/reaching-points/,2018-02-10,Hard,1563,232,Math,1\n1\n3\n5\n1\n1\n2\n2\n1\n1\n1\n1
158,158,Read N Characters Given read4 II - Call Multiple Times,read-n-characters-given-read4-ii-call-multiple-times,https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times/,2014-12-02,Hard,880,1817,Array;Simulation;Interactive,"""abc""\n[1,2,1]\n""abc""\n[4,1]"
358,358,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,https://leetcode.com/problems/rearrange-string-k-distance-apart/,2016-06-13,Hard,982,39,Hash Table;String;Greedy;Sorting;Heap (Priority Queue);Counting,"""aabbcc""\n3\n""aaabc""\n3\n""aaadbbcc""\n2"
2561,2689,Rearranging Fruits,rearranging-fruits,https://leetcode.com/problems/rearranging-fruits/,2023-02-05,Hard,390,20,Array;Hash Table;Greedy,"[4,2,2,2]\n[1,4,1,2]\n[2,3,4,1]\n[3,2,5,1]"
332,332,Reconstruct Itinerary,reconstruct-itinerary,https://leetcode.com/problems/reconstruct-itinerary/,2016-02-04,Hard,6156,1909,Depth-First Search;Graph;Eulerian Circuit,"[[""MUC"",""LHR""],[""JFK"",""MUC""],[""SFO"",""SJC""],[""LHR"",""SFO""]]\n[[""JFK"",""SFO""],[""JFK"",""ATL""],[""SFO"",""ATL""],[""ATL"",""JFK""],[""ATL"",""SFO""]]"
1028,1093,Recover a Tree From Preorder Traversal,recover-a-tree-from-preorder-traversal,https://leetcode.com/problems/recover-a-tree-from-preorder-traversal/,2019-04-14,Hard,2260,68,String;Tree;Depth-First Search;Binary Tree,"""1-2--3--4-5--6--7""\n""1-2--3---4-5--6---7""\n""1-401--349---90--88"""
2122,2241,Recover the Original Array,recover-the-original-array,https://leetcode.com/problems/recover-the-original-array/,2021-12-26,Hard,386,32,Array;Hash Table;Two Pointers;Sorting;Enumeration,"[2,10,6,4,8,12]\n[1,1,3,3]\n[5,435]"
850,880,Rectangle Area II,rectangle-area-ii,https://leetcode.com/problems/rectangle-area-ii/,2018-06-09,Hard,1007,64,Array;Segment Tree;Line Sweep;Ordered Set,"[[0,0,2,2],[1,0,2,3],[1,0,3,1]]\n[[0,0,1000000000,1000000000]]"
1402,1503,Reducing Dishes,reducing-dishes,https://leetcode.com/problems/reducing-dishes/,2020-04-04,Hard,3428,317,Array;Dynamic Programming;Greedy;Sorting,"[-1,-8,0,5,-7]\n[4,3,2]\n[-1,-4,-5]"
685,685,Redundant Connection II,redundant-connection-ii,https://leetcode.com/problems/redundant-connection-ii/,2017-09-26,Hard,2445,326,Depth-First Search;Breadth-First Search;Union Find;Graph,"[[1,2],[1,3],[2,3]]\n[[1,2],[2,3],[3,4],[4,1],[1,5]]"
10,10,Regular Expression Matching,regular-expression-matching,https://leetcode.com/problems/regular-expression-matching/,2013-10-29,Hard,12784,2306,String;Dynamic Programming;Recursion,"""aa""\n""a""\n""aa""\n""a*""\n""ab""\n"".*"""
660,660,Remove 9,remove-9,https://leetcode.com/problems/remove-9/,2017-08-13,Hard,164,204,Math,9\n10
546,546,Remove Boxes,remove-boxes,https://leetcode.com/problems/remove-boxes/,2017-03-26,Hard,2379,130,Array;Dynamic Programming;Memoization,"[1,3,2,2,2,3,4,3,1]\n[1,1,1]\n[1]"
301,301,Remove Invalid Parentheses,remove-invalid-parentheses,https://leetcode.com/problems/remove-invalid-parentheses/,2015-11-04,Hard,5989,300,String;Backtracking;Breadth-First Search,"""()())()""\n""(a)())()""\n"")("""
1579,1701,Remove Max Number of Edges to Keep Graph Fully Traversable,remove-max-number-of-edges-to-keep-graph-fully-traversable,https://leetcode.com/problems/remove-max-number-of-edges-to-keep-graph-fully-traversable/,2020-09-06,Hard,2631,46,Union Find;Graph,"4\n[[3,1,2],[3,2,3],[1,1,3],[1,2,4],[1,1,2],[2,3,4]]\n4\n[[3,1,2],[3,2,3],[1,1,4],[2,1,4]]\n4\n[[3,2,3],[1,1,2],[2,3,4]]"
2197,2307,Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,https://leetcode.com/problems/replace-non-coprime-numbers-in-array/,2022-03-06,Hard,441,14,Array;Math;Stack;Number Theory,"[6,4,3,2,7,6,2]\n[2,2,1,1,3,3,3]"
1225,1357,Report Contiguous Dates,report-contiguous-dates,https://leetcode.com/problems/report-contiguous-dates/,2019-10-17,Hard,340,22,Database,"{""headers"":{""Failed"":[""fail_date""],""Succeeded"":[""success_date""]},""rows"":{""Failed"":[[""2018-12-28""],[""2018-12-29""],[""2019-01-04""],[""2019-01-05""]],""Succeeded"":[[""2018-12-30""],[""2018-12-31""],[""2019-01-01""],[""2019-01-02""],[""2019-01-03""],[""2019-01-06""]]}}"
1416,1517,Restore The Array,restore-the-array,https://leetcode.com/problems/restore-the-array/,2020-04-18,Hard,1646,53,String;Dynamic Programming,"""1000""\n10000\n""1000""\n10\n""1317""\n2000"
25,25,Reverse Nodes in k-Group,reverse-nodes-in-k-group,https://leetcode.com/problems/reverse-nodes-in-k-group/,2014-07-04,Hard,14763,758,Linked List;Recursion,"[1,2,3,4,5]\n2\n[1,2,3,4,5]\n3"
493,493,Reverse Pairs,reverse-pairs,https://leetcode.com/problems/reverse-pairs/,2017-02-12,Hard,6611,287,Array;Binary Search;Divide and Conquer;Binary Indexed Tree;Segment Tree;Merge Sort;Ordered Set,"[1,3,2,3,1]\n[2,4,3,5,1]"
1330,1255,Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,https://leetcode.com/problems/reverse-subarray-to-maximize-array-value/,2020-01-25,Hard,488,59,Array;Math;Greedy,"[2,3,1,5,4]\n[2,4,9,24,2,1,10]"
2751,2846,Robot Collisions,robot-collisions,https://leetcode.com/problems/robot-collisions/,2023-06-25,Hard,1166,98,Array;Stack;Sorting;Simulation,"[5,4,3,2,1]\n[2,17,9,15,10]\n""RRRRR""\n[3,5,2,6]\n[10,10,15,12]\n""RLRL""\n[1,2,5,6]\n[10,10,11,11]\n""RLRL"""
489,865,Robot Room Cleaner,robot-room-cleaner,https://leetcode.com/problems/robot-room-cleaner/,2018-05-25,Hard,2851,187,Backtracking;Interactive,"[[1,1,1,1,1,0,1,1],[1,1,1,1,1,0,1,1],[1,0,1,1,1,1,1,1],[0,0,0,1,0,0,0,0],[1,1,1,1,1,1,1,1]]\n1\n3\n[[1]]\n0\n0"
354,354,Russian Doll Envelopes,russian-doll-envelopes,https://leetcode.com/problems/russian-doll-envelopes/,2016-06-06,Hard,6271,159,Array;Binary Search;Dynamic Programming;Sorting,"[[5,4],[6,4],[6,7],[2,3]]\n[[1,1],[1,1],[1,1]]"
1479,1623,Sales by Day of the Week,sales-by-day-of-the-week,https://leetcode.com/problems/sales-by-day-of-the-week/,2020-06-14,Hard,157,39,Database,"{""headers"": {""Orders"": [""order_id"", ""customer_id"", ""order_date"", ""item_id"", ""quantity""], ""Items"": [""item_id"", ""item_name"", ""item_category""]}, ""rows"": {""Orders"": [[1, 1, ""2020-06-01"", 1, 10], [2, 1, ""2020-06-08"", 2, 10], [3, 2, ""2020-06-02"", 1, 5], [4, 3, ""2020-06-03"", 3, 5], [5, 4, ""2020-06-04"", 4, 1], [6, 4, ""2020-06-05"", 5, 5], [7, 5, ""2020-06-05"", 1, 10], [8, 5, ""2020-06-14"", 4, 5], [9, 5, ""2020-06-21"", 3, 5]], ""Items"": [[1, ""LC Alg. Book"", ""Book""], [2, ""LC DB. Book"", ""Book""], [3, ""LC SmarthPhone"", ""Phone""], [4, ""LC Phone 2020"", ""Phone""], [5, ""LC SmartGlass"", ""Glasses""], [6, ""LC T-Shirt XL"", ""T-shirt""]]}}"
87,87,Scramble String,scramble-string,https://leetcode.com/problems/scramble-string/,2013-12-20,Hard,3504,1293,String;Dynamic Programming,"""great""\n""rgeat""\n""abcde""\n""caebd""\n""a""\n""a"""
2045,2171,Second Minimum Time to Reach Destination,second-minimum-time-to-reach-destination,https://leetcode.com/problems/second-minimum-time-to-reach-destination/,2021-10-17,Hard,1272,67,Breadth-First Search;Graph;Shortest Path,"5\n[[1,2],[1,3],[1,4],[3,4],[4,5]]\n3\n5\n2\n[[1,2]]\n3\n2"
3276,3563,Select Cells in Grid With Maximum Score,select-cells-in-grid-with-maximum-score,https://leetcode.com/problems/select-cells-in-grid-with-maximum-score/,2024-09-01,Hard,215,6,Array;Dynamic Programming;Bit Manipulation;Matrix;Bitmask,"[[1,2,3],[4,3,2],[1,1,1]]\n[[8,7,6],[8,3,2]]"
335,335,Self Crossing,self-crossing,https://leetcode.com/problems/self-crossing/,2016-02-23,Hard,405,520,Array;Math;Geometry,"[2,1,1,2]\n[1,2,3,4]\n[1,1,1,2,1]"
2312,1376,Selling Pieces of Wood,selling-pieces-of-wood,https://leetcode.com/problems/selling-pieces-of-wood/,2022-06-19,Hard,561,13,Array;Dynamic Programming;Memoization,"3\n5\n[[1,4,2],[2,2,7],[2,1,3]]\n4\n6\n[[3,2,10],[1,4,2],[4,1,3]]"
2102,2207,Sequentially Ordinal Rank Tracker,sequentially-ordinal-rank-tracker,https://leetcode.com/problems/sequentially-ordinal-rank-tracker/,2021-12-11,Hard,397,44,Design;Heap (Priority Queue);Data Stream;Ordered Set,"[""SORTracker"",""add"",""add"",""get"",""add"",""get"",""add"",""get"",""add"",""get"",""add"",""get"",""get""]\n[[],[""bradford"",2],[""branford"",3],[],[""alps"",2],[],[""orland"",2],[],[""orlando"",3],[],[""alpine"",2],[],[]]"
297,297,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,https://leetcode.com/problems/serialize-and-deserialize-binary-tree/,2016-08-19,Hard,10711,417,String;Tree;Depth-First Search;Breadth-First Search;Design;Binary Tree,"[1,2,3,null,null,4,5]\n[]"
428,765,Serialize and Deserialize N-ary Tree,serialize-and-deserialize-n-ary-tree,https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree/,2018-07-13,Hard,1068,57,String;Tree;Depth-First Search;Breadth-First Search,"[1,null,2,3,4,5,null,null,6,7,null,8,null,9,10,null,null,11,null,12,null,13,null,null,14]\n[1,null,3,2,4,null,5,6]\n[]"
757,759,Set Intersection Size At Least Two,set-intersection-size-at-least-two,https://leetcode.com/problems/set-intersection-size-at-least-two/,2017-12-30,Hard,729,86,Array;Greedy;Sorting,"[[1,3],[3,7],[8,9]]\n[[1,3],[1,4],[2,5],[3,5]]\n[[1,2],[2,3],[2,4],[4,5]]"
1092,1170,Shortest Common Supersequence ,shortest-common-supersequence,https://leetcode.com/problems/shortest-common-supersequence/,2019-06-16,Hard,5635,95,String;Dynamic Programming,"""abac""\n""cab""\n""aaaaaaaa""\n""aaaaaaaa"""
2608,2671,Shortest Cycle in a Graph,shortest-cycle-in-a-graph,https://leetcode.com/problems/shortest-cycle-in-a-graph/,2023-04-01,Hard,579,17,Breadth-First Search;Graph,"7\n[[0,1],[1,2],[2,0],[3,4],[4,5],[5,6],[6,3]]\n4\n[[0,1],[0,2]]"
3244,3514,Shortest Distance After Road Addition Queries II,shortest-distance-after-road-addition-queries-ii,https://leetcode.com/problems/shortest-distance-after-road-addition-queries-ii/,2024-08-04,Hard,188,6,Array;Greedy;Graph;Ordered Set,"5\n[[2,4],[0,2],[0,4]]\n4\n[[0,3],[0,2]]"
317,317,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,https://leetcode.com/problems/shortest-distance-from-all-buildings/,2015-12-14,Hard,1958,338,Array;Breadth-First Search;Matrix,"[[1,0,2,0,1],[0,0,0,0,0],[0,0,1,0,0]]\n[[1,0]]\n[[1]]"
2350,2435,Shortest Impossible Sequence of Rolls,shortest-impossible-sequence-of-rolls,https://leetcode.com/problems/shortest-impossible-sequence-of-rolls/,2022-07-23,Hard,660,50,Array;Hash Table;Greedy,"[4,2,1,2,3,3,2,4,1]\n4\n[1,1,2,2]\n2\n[1,1,3,2,2,2,3,3]\n4"
214,214,Shortest Palindrome,shortest-palindrome,https://leetcode.com/problems/shortest-palindrome/,2015-05-22,Hard,4410,282,String;Rolling Hash;String Matching;Hash Function,"""aacecaaa""\n""abcd"""
1293,1414,Shortest Path in a Grid with Obstacles Elimination,shortest-path-in-a-grid-with-obstacles-elimination,https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination/,2019-12-15,Hard,4703,88,Array;Breadth-First Search;Matrix,"[[0,0,0],[1,1,0],[0,0,0],[0,1,1],[0,0,0]]\n1\n[[0,1,1],[1,1,1],[1,0,0]]\n1"
864,895,Shortest Path to Get All Keys,shortest-path-to-get-all-keys,https://leetcode.com/problems/shortest-path-to-get-all-keys/,2018-07-08,Hard,2427,106,Array;Bit Manipulation;Breadth-First Search;Matrix,"[""@.a.."",""###.#"",""b.A.B""]\n[""@..aA"",""..B#."",""....b""]\n[""@Aa""]"
847,877,Shortest Path Visiting All Nodes,shortest-path-visiting-all-nodes,https://leetcode.com/problems/shortest-path-visiting-all-nodes/,2018-06-03,Hard,4489,174,Dynamic Programming;Bit Manipulation;Breadth-First Search;Graph;Bitmask,"[[1,2,3],[0],[0],[0]]\n[[1],[0,2,4],[1,3,4],[2],[1,2]]"
862,892,Shortest Subarray with Sum at Least K,shortest-subarray-with-sum-at-least-k,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k/,2018-07-01,Hard,5052,140,Array;Binary Search;Queue;Sliding Window;Heap (Priority Queue);Prefix Sum;Monotonic Queue,"[1]\n1\n[1,2]\n4\n[2,-1,2]\n3"
839,869,Similar String Groups,similar-string-groups,https://leetcode.com/problems/similar-string-groups/,2018-05-20,Hard,2415,217,Array;Hash Table;String;Depth-First Search;Breadth-First Search;Union Find,"[""tars"",""rats"",""arts"",""star""]\n[""omv"",""ovm""]"
773,787,Sliding Puzzle,sliding-puzzle,https://leetcode.com/problems/sliding-puzzle/,2018-01-28,Hard,2690,72,Array;Dynamic Programming;Backtracking;Breadth-First Search;Memoization;Matrix,"[[1,2,3],[4,0,5]]\n[[1,2,3],[5,4,0]]\n[[4,1,2],[5,0,3]]"
239,239,Sliding Window Maximum,sliding-window-maximum,https://leetcode.com/problems/sliding-window-maximum/,2015-09-15,Hard,19384,763,Array;Queue;Sliding Window;Heap (Priority Queue);Monotonic Queue,"[1,3,-1,-3,5,3,6,7]\n3\n[1]\n1"
480,480,Sliding Window Median,sliding-window-median,https://leetcode.com/problems/sliding-window-median/,2017-01-08,Hard,3413,222,Array;Hash Table;Sliding Window;Heap (Priority Queue),"[1,3,-1,-3,5,3,6,7]\n3\n[1,2,3,4,2,3,1,4,2]\n3"
483,483,Smallest Good Base,smallest-good-base,https://leetcode.com/problems/smallest-good-base/,2017-01-22,Hard,415,533,Math;Binary Search,"""13""\n""4681""\n""1000000000000000000"""
2030,2157,Smallest K-Length Subsequence With Occurrences of a Letter,smallest-k-length-subsequence-with-occurrences-of-a-letter,https://leetcode.com/problems/smallest-k-length-subsequence-with-occurrences-of-a-letter/,2021-10-03,Hard,502,15,String;Stack;Greedy;Monotonic Stack,"""leet""\n3\n""e""\n1\n""leetcode""\n4\n""e""\n2\n""bb""\n2\n""b""\n2"
2003,2131,Smallest Missing Genetic Value in Each Subtree,smallest-missing-genetic-value-in-each-subtree,https://leetcode.com/problems/smallest-missing-genetic-value-in-each-subtree/,2021-09-12,Hard,474,22,Dynamic Programming;Tree;Depth-First Search;Union Find,"[-1,0,0,2]\n[1,2,3,4]\n[-1,0,1,0,3,3]\n[5,4,6,2,1,3]\n[-1,2,3,0,2,4,1]\n[2,3,4,5,6,7,8]"
632,632,Smallest Range Covering Elements from K Lists,smallest-range-covering-elements-from-k-lists,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists/,2017-07-02,Hard,4237,96,Array;Hash Table;Greedy;Sliding Window;Sorting;Heap (Priority Queue),"[[4,10,15,24,26],[0,9,12,20],[5,18,22,30]]\n[[1,2,3],[1,2,3],[1,2,3]]"
302,302,Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,https://leetcode.com/problems/smallest-rectangle-enclosing-black-pixels/,2015-11-07,Hard,556,107,Array;Binary Search;Depth-First Search;Breadth-First Search;Matrix,"[[""0"",""0"",""1"",""0""],[""0"",""1"",""1"",""0""],[""0"",""1"",""0"",""0""]]\n0\n2\n[[""1""]]\n0\n0"
798,814,Smallest Rotation with Highest Score,smallest-rotation-with-highest-score,https://leetcode.com/problems/smallest-rotation-with-highest-score/,2018-03-10,Hard,558,43,Array;Prefix Sum,"[2,3,1,4,0]\n[1,3,0,2,4]"
1125,1220,Smallest Sufficient Team,smallest-sufficient-team,https://leetcode.com/problems/smallest-sufficient-team/,2019-07-14,Hard,2234,57,Array;Dynamic Programming;Bit Manipulation;Bitmask,"[""java"",""nodejs"",""reactjs""]\n[[""java""],[""nodejs""],[""nodejs"",""reactjs""]]\n[""algorithms"",""math"",""java"",""reactjs"",""csharp"",""aws""]\n[[""algorithms"",""math"",""java""],[""algorithms"",""math"",""reactjs""],[""java"",""csharp"",""aws""],[""reactjs"",""csharp""],[""csharp"",""math""],[""aws"",""java""]]"
2459,2489,Sort Array by Moving Items to Empty Space,sort-array-by-moving-items-to-empty-space,https://leetcode.com/problems/sort-array-by-moving-items-to-empty-space/,2022-11-01,Hard,60,1,Array;Greedy;Sorting,"[4,2,0,3,1]\n[1,2,3,4,0]\n[1,0,2,4,3]"
1203,1309,Sort Items by Groups Respecting Dependencies,sort-items-by-groups-respecting-dependencies,https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies/,2019-09-22,Hard,1846,313,Depth-First Search;Breadth-First Search;Graph;Topological Sort,"8\n2\n[-1,-1,1,0,0,1,0,-1]\n[[],[6],[5],[6],[3,6],[],[],[]]\n8\n2\n[-1,-1,1,0,0,1,0,-1]\n[[],[6],[5],[6],[3],[],[4],[]]"
761,763,Special Binary String,special-binary-string,https://leetcode.com/problems/special-binary-string/,2018-01-06,Hard,761,230,String;Recursion,"""11011000""\n""10"""
410,410,Split Array Largest Sum,split-array-largest-sum,https://leetcode.com/problems/split-array-largest-sum/,2016-10-04,Hard,10653,249,Array;Binary Search;Dynamic Programming;Greedy;Prefix Sum,"[7,2,5,10,8]\n2\n[1,2,3,4,5]\n2"
548,548,Split Array with Equal Sum,split-array-with-equal-sum,https://leetcode.com/problems/split-array-with-equal-sum/,2017-04-01,Hard,417,131,Array;Hash Table;Prefix Sum,"[1,2,1,2,1,2,1]\n[1,2,1,2,1,2,1,2]"
805,823,Split Array With Same Average,split-array-with-same-average,https://leetcode.com/problems/split-array-with-same-average/,2018-03-24,Hard,1308,139,Array;Math;Dynamic Programming;Bit Manipulation;Bitmask,"[1,2,3,4,5,6,7,8]\n[3,1]"
2468,2563,Split Message Based on Limit,split-message-based-on-limit,https://leetcode.com/problems/split-message-based-on-limit/,2022-11-12,Hard,190,187,String;Binary Search;Enumeration,"""this is really a very awesome message""\n9\n""short message""\n15"
2584,2647,Split the Array to Make Coprime Products,split-the-array-to-make-coprime-products,https://leetcode.com/problems/split-the-array-to-make-coprime-products/,2023-03-05,Hard,313,112,Array;Hash Table;Math;Number Theory,"[4,7,8,15,3,5]\n[4,7,15,8,3,5]"
2132,2200,Stamping the Grid,stamping-the-grid,https://leetcode.com/problems/stamping-the-grid/,2022-01-08,Hard,405,45,Array;Greedy;Matrix;Prefix Sum,"[[1,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]]\n4\n3\n[[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1]]\n2\n2"
936,973,Stamping The Sequence,stamping-the-sequence,https://leetcode.com/problems/stamping-the-sequence/,2018-11-03,Hard,1563,220,String;Stack;Greedy;Queue,"""abc""\n""ababc""\n""abca""\n""aabcaca"""
2793,3003,Status of Flight Tickets,status-of-flight-tickets,https://leetcode.com/problems/status-of-flight-tickets/,2023-07-28,Hard,12,21,,"{""headers"":{""Flights"":[""flight_id"",""capacity""],""Passengers"":[""passenger_id"",""flight_id"",""booking_time""]},""rows"":{""Flights"":[[1,2],[2,2],[3,1]],""Passengers"":[[101,1,""2023-07-10 16:30:00""],[102,1,""2023-07-10 17:45:00""],[103,1,""2023-07-10 12:00:00""],[104,2,""2023-07-05 13:23:00""],[105,2,""2023-07-05 09:00:00""],[106,3,""2023-07-08 11:10:00""],[107,3,""2023-07-08 09:10:00""]]}}"
691,691,Stickers to Spell Word,stickers-to-spell-word,https://leetcode.com/problems/stickers-to-spell-word/,2017-10-07,Hard,1296,128,Array;Hash Table;String;Dynamic Programming;Backtracking;Bit Manipulation;Memoization;Bitmask,"[""with"",""example"",""science""]\n""thehat""\n[""notice"",""possible""]\n""basicbasic"""
1406,1522,Stone Game III,stone-game-iii,https://leetcode.com/problems/stone-game-iii/,2020-04-05,Hard,2265,76,Array;Math;Dynamic Programming;Game Theory,"[1,2,3,7]\n[1,2,3,-9]\n[1,2,3,6]"
1510,1617,Stone Game IV,stone-game-iv,https://leetcode.com/problems/stone-game-iv/,2020-07-11,Hard,1628,74,Math;Dynamic Programming;Game Theory,1\n2\n4
1563,1685,Stone Game V,stone-game-v,https://leetcode.com/problems/stone-game-v/,2020-08-23,Hard,683,90,Array;Math;Dynamic Programming;Game Theory,"[6,2,3,4,5,5]\n[7,7,7,7,7,7,7]\n[4]"
1872,2002,Stone Game VIII,stone-game-viii,https://leetcode.com/problems/stone-game-viii/,2021-05-23,Hard,462,25,Array;Math;Dynamic Programming;Prefix Sum;Game Theory,"[-1,2,-3,4,-5]\n[7,-6,5,10,5,-2,-6]\n[-10,-12]"
1591,1696,Strange Printer II,strange-printer-ii,https://leetcode.com/problems/strange-printer-ii/,2020-09-19,Hard,665,22,Array;Graph;Topological Sort;Matrix,"[[1,1,1,1],[1,2,2,1],[1,2,2,1],[1,1,1,1]]\n[[1,1,1,1],[1,1,3,3],[1,1,3,4],[5,5,1,4]]\n[[1,2,1],[2,1,2],[1,2,1]]"
664,664,Strange Printer,strange-printer,https://leetcode.com/problems/strange-printer/,2017-08-20,Hard,2713,284,String;Dynamic Programming,"""aaabbb""\n""aba"""
1032,1097,Stream of Characters,stream-of-characters,https://leetcode.com/problems/stream-of-characters/,2019-04-20,Hard,1851,186,Array;String;Design;Trie;Data Stream,"[""StreamChecker"",""query"",""query"",""query"",""query"",""query"",""query"",""query"",""query"",""query"",""query"",""query"",""query""]\n[[[""cd"",""f"",""kl""]],[""a""],[""b""],[""c""],[""d""],[""e""],[""f""],[""g""],[""h""],[""i""],[""j""],[""k""],[""l""]]"
1531,1637,String Compression II,string-compression-ii,https://leetcode.com/problems/string-compression-ii/,2020-07-26,Hard,2490,220,String;Dynamic Programming,"""aaabcccd""\n2\n""aabbaa""\n2\n""aaaaaaaaaaa""\n0"
2851,3024,String Transformation,string-transformation,https://leetcode.com/problems/string-transformation/,2023-09-10,Hard,178,44,Math;String;Dynamic Programming;String Matching,"""abcd""\n""cdab""\n2\n""ababab""\n""ababab""\n1"
1153,1124,String Transforms Into Another String,string-transforms-into-another-string,https://leetcode.com/problems/string-transforms-into-another-string/,2019-08-10,Hard,886,338,Hash Table;String;Graph,"""aabcc""\n""ccdee""\n""leetcode""\n""codeleet"""
248,248,Strobogrammatic Number III,strobogrammatic-number-iii,https://leetcode.com/problems/strobogrammatic-number-iii/,2015-08-05,Hard,305,192,Array;String;Recursion,"""50""\n""100""\n""0""\n""0"""
420,420,Strong Password Checker,strong-password-checker,https://leetcode.com/problems/strong-password-checker/,2016-10-14,Hard,928,1745,String;Greedy;Heap (Priority Queue),"""a""\n""aA1""\n""1337C0d3"""
552,552,Student Attendance Record II,student-attendance-record-ii,https://leetcode.com/problems/student-attendance-record-ii/,2017-04-16,Hard,2337,290,Dynamic Programming,2\n1\n10101
618,618,Students Report By Geography,students-report-by-geography,https://leetcode.com/problems/students-report-by-geography/,2017-06-16,Hard,191,170,Database,"{""headers"":{""Student"":[""name"",""continent""]},""rows"":{""Student"":[[""Jane"",""America""],[""Pascal"",""Europe""],[""Xi"",""Asia""],[""Jack"",""America""]]}}"
2334,2419,Subarray With Elements Greater Than Varying Threshold,subarray-with-elements-greater-than-varying-threshold,https://leetcode.com/problems/subarray-with-elements-greater-than-varying-threshold/,2022-07-09,Hard,594,11,Array;Stack;Union Find;Monotonic Stack,"[1,3,4,3,1]\n6\n[6,5,6,5,8]\n7"
2916,3139,Subarrays Distinct Element Sum of Squares II,subarrays-distinct-element-sum-of-squares-ii,https://leetcode.com/problems/subarrays-distinct-element-sum-of-squares-ii/,2023-10-28,Hard,152,9,Array;Dynamic Programming;Binary Indexed Tree;Segment Tree,"[1,2,1]\n[2,2]"
992,1034,Subarrays with K Different Integers,subarrays-with-k-different-integers,https://leetcode.com/problems/subarrays-with-k-different-integers/,2019-02-10,Hard,6531,109,Array;Hash Table;Sliding Window;Counting,"[1,2,1,2,3]\n2\n[1,2,1,3,4]\n3"
2565,2701,Subsequence With the Minimum Score,subsequence-with-the-minimum-score,https://leetcode.com/problems/subsequence-with-the-minimum-score/,2023-02-12,Hard,395,6,Two Pointers;String;Binary Search,"""abacaba""\n""bzaa""\n""cde""\n""xyz"""
