frontend_id,title,title_slug,created_at_approx,difficulty,has_python,python_path,has_cpp,cpp_path,match_strategy
3292,Minimum Number of Valid Strings to Form Target II,minimum-number-of-valid-strings-to-form-target-ii,2024-09-15,Hard,1,Python/minimum-number-of-valid-strings-to-form-target-ii.py,1,C++/minimum-number-of-valid-strings-to-form-target-ii.cpp,name:slug/title
2617,Minimum Number of Visited Cells in a Grid,minimum-number-of-visited-cells-in-a-grid,2023-04-09,Hard,1,Python/minimum-number-of-visited-cells-in-a-grid.py,1,C++/minimum-number-of-visited-cells-in-a-grid.cpp,name:slug/title
2290,Minimum Obstacle Removal to Reach Corner,minimum-obstacle-removal-to-reach-corner,2022-05-29,Hard,1,Python/minimum-obstacle-removal-to-reach-corner.py,1,C++/minimum-obstacle-removal-to-reach-corner.cpp,name:slug/title
1611,Minimum One Bit Operations to Make Integers Zero,minimum-one-bit-operations-to-make-integers-zero,2020-10-04,Hard,1,Python/minimum-one-bit-operations-to-make-integers-zero.py,1,C++/minimum-one-bit-operations-to-make-integers-zero.cpp,name:slug/title
2835,Minimum Operations to Form Subsequence With Target Sum,minimum-operations-to-form-subsequence-with-target-sum,2023-08-27,Hard,1,Python/minimum-operations-to-form-subsequence-with-target-sum.py,1,C++/minimum-operations-to-form-subsequence-with-target-sum.cpp,name:slug/title
1713,Minimum Operations to Make a Subsequence,minimum-operations-to-make-a-subsequence,2021-01-03,Hard,1,Python/minimum-operations-to-make-a-subsequence.py,1,C++/minimum-operations-to-make-a-subsequence.cpp,name:slug/title
3229,Minimum Operations to Make Array Equal to Target,minimum-operations-to-make-array-equal-to-target,2024-07-21,Hard,1,Python/minimum-operations-to-make-array-equal-to-target.py,1,C++/minimum-operations-to-make-array-equal-to-target.cpp,name:slug/title
2702,Minimum Operations to Make Numbers Non-positive,minimum-operations-to-make-numbers-non-positive,2023-05-24,Hard,1,Python/minimum-operations-to-make-numbers-non-positive.py,1,C++/minimum-operations-to-make-numbers-non-positive.cpp,name:slug/title
2111,Minimum Operations to Make the Array K-Increasing,minimum-operations-to-make-the-array-k-increasing,2021-12-19,Hard,1,Python/minimum-operations-to-make-the-array-k-increasing.py,1,C++/minimum-operations-to-make-the-array-k-increasing.cpp,name:slug/title
2123,Minimum Operations to Remove Adjacent Ones in Matrix,minimum-operations-to-remove-adjacent-ones-in-matrix,2021-12-30,Hard,1,Python/minimum-operations-to-remove-adjacent-ones-in-matrix.py,1,C++/minimum-operations-to-remove-adjacent-ones-in-matrix.cpp,name:slug/title
1505,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,2020-07-05,Hard,1,Python/minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits.py,1,C++/minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits.cpp,name:slug/title
2819,Minimum Relative Loss After Buying Chocolates,minimum-relative-loss-after-buying-chocolates,2023-08-16,Hard,1,Python/minimum-relative-loss-after-buying-chocolates.py,1,C++/minimum-relative-loss-after-buying-chocolates.cpp,name:slug/title
2366,Minimum Replacements to Sort the Array,minimum-replacements-to-sort-the-array,2022-08-06,Hard,1,Python/minimum-replacements-to-sort-the-array.py,1,C++/minimum-replacements-to-sort-the-array.cpp,name:slug/title
2612,Minimum Reverse Operations,minimum-reverse-operations,2023-04-02,Hard,1,Python/minimum-reverse-operations.py,1,C++/minimum-reverse-operations.cpp,name:slug/title
2322,Minimum Score After Removals on a Tree,minimum-score-after-removals-on-a-tree,2022-06-26,Hard,1,Python/minimum-score-after-removals-on-a-tree.py,1,C++/minimum-score-after-removals-on-a-tree.cpp,name:slug/title
1883,Minimum Skips to Arrive at Meeting On Time,minimum-skips-to-arrive-at-meeting-on-time,2021-05-30,Hard,1,Python/minimum-skips-to-arrive-at-meeting-on-time.py,1,C++/minimum-skips-to-arrive-at-meeting-on-time.cpp,name:slug/title
1889,Minimum Space Wasted From Packaging,minimum-space-wasted-from-packaging,2021-06-06,Hard,1,Python/minimum-space-wasted-from-packaging.py,1,C++/minimum-space-wasted-from-packaging.cpp,name:slug/title
3117,Minimum Sum of Values by Dividing Array,minimum-sum-of-values-by-dividing-array,2024-04-14,Hard,1,Python/minimum-sum-of-values-by-dividing-array.py,1,C++/minimum-sum-of-values-by-dividing-array.cpp,name:slug/title
801,Minimum Swaps To Make Sequences Increasing,minimum-swaps-to-make-sequences-increasing,2018-03-17,Hard,1,Python/minimum-swaps-to-make-sequences-increasing.py,1,C++/minimum-swaps-to-make-sequences-increasing.cpp,name:slug/title
1956,Minimum Time For K Virus Variants to Spread,minimum-time-for-k-virus-variants-to-spread,2021-07-02,Hard,1,Python/minimum-time-for-k-virus-variants-to-spread.py,1,C++/minimum-time-for-k-virus-variants-to-spread.cpp,name:slug/title
2814,Minimum Time Takes to Reach Destination Without Drowning,minimum-time-takes-to-reach-destination-without-drowning,2023-08-09,Hard,1,Python/minimum-time-takes-to-reach-destination-without-drowning.py,1,C++/minimum-time-takes-to-reach-destination-without-drowning.cpp,name:slug/title
1199,Minimum Time to Build Blocks,minimum-time-to-build-blocks,2019-09-21,Hard,1,Python/minimum-time-to-build-blocks.py,1,C++/minimum-time-to-build-blocks.cpp,name:slug/title
2589,Minimum Time to Complete All Tasks,minimum-time-to-complete-all-tasks,2023-03-12,Hard,1,Python/minimum-time-to-complete-all-tasks.py,1,C++/minimum-time-to-complete-all-tasks.cpp,name:slug/title
2604,Minimum Time to Eat All Grains,minimum-time-to-eat-all-grains,2023-03-29,Hard,1,Python/minimum-time-to-eat-all-grains.py,1,C++/minimum-time-to-eat-all-grains.cpp,name:slug/title
2188,Minimum Time to Finish the Race,minimum-time-to-finish-the-race,2022-02-27,Hard,1,Python/minimum-time-to-finish-the-race.py,1,C++/minimum-time-to-finish-the-race.cpp,name:slug/title
2403,Minimum Time to Kill All Monsters,minimum-time-to-kill-all-monsters,2022-09-07,Hard,1,Python/minimum-time-to-kill-all-monsters.py,1,C++/minimum-time-to-kill-all-monsters.cpp,name:slug/title
2809,Minimum Time to Make Array Sum At Most x,minimum-time-to-make-array-sum-at-most-x,2023-08-05,Hard,1,Python/minimum-time-to-make-array-sum-at-most-x.py,1,C++/minimum-time-to-make-array-sum-at-most-x.cpp,name:slug/title
2167,Minimum Time to Remove All Cars Containing Illegal Goods,minimum-time-to-remove-all-cars-containing-illegal-goods,2022-02-06,Hard,1,Python/minimum-time-to-remove-all-cars-containing-illegal-goods.py,1,C++/minimum-time-to-remove-all-cars-containing-illegal-goods.cpp,name:slug/title
3031,Minimum Time to Revert Word to Initial State II,minimum-time-to-revert-word-to-initial-state-ii,2024-02-04,Hard,1,Python/minimum-time-to-revert-word-to-initial-state-ii.py,1,C++/minimum-time-to-revert-word-to-initial-state-ii.cpp,name:slug/title
2577,Minimum Time to Visit a Cell In a Grid,minimum-time-to-visit-a-cell-in-a-grid,2023-02-26,Hard,1,Python/minimum-time-to-visit-a-cell-in-a-grid.py,1,C++/minimum-time-to-visit-a-cell-in-a-grid.cpp,name:slug/title
2499,Minimum Total Cost to Make Arrays Unequal,minimum-total-cost-to-make-arrays-unequal,2022-12-10,Hard,1,Python/minimum-total-cost-to-make-arrays-unequal.py,1,C++/minimum-total-cost-to-make-arrays-unequal.cpp,name:slug/title
2463,Minimum Total Distance Traveled,minimum-total-distance-traveled,2022-11-06,Hard,1,Python/minimum-total-distance-traveled.py,1,C++/minimum-total-distance-traveled.cpp,name:slug/title
411,Minimum Unique Word Abbreviation,minimum-unique-word-abbreviation,2016-10-02,Hard,1,Python/minimum-unique-word-abbreviation.py,1,C++/minimum-unique-word-abbreviation.cpp,name:slug/title
2203,Minimum Weighted Subgraph With the Required Paths,minimum-weighted-subgraph-with-the-required-paths,2022-03-13,Hard,1,Python/minimum-weighted-subgraph-with-the-required-paths.py,1,C++/minimum-weighted-subgraph-with-the-required-paths.cpp,name:slug/title
2209,Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,2022-03-19,Hard,1,Python/minimum-white-tiles-after-covering-with-carpets.py,1,C++/minimum-white-tiles-after-covering-with-carpets.cpp,name:slug/title
727,Minimum Window Subsequence,minimum-window-subsequence,2017-11-12,Hard,1,Python/minimum-window-subsequence.py,1,C++/minimum-window-subsequence.cpp,name:slug/title
76,Minimum Window Substring,minimum-window-substring,2014-05-22,Hard,1,Python/minimum-window-substring.py,1,C++/minimum-window-substring.cpp,name:slug/title
1879,Minimum XOR Sum of Two Arrays,minimum-xor-sum-of-two-arrays,2021-05-29,Hard,1,Python/minimum-xor-sum-of-two-arrays.py,1,C++/minimum-xor-sum-of-two-arrays.cpp,name:slug/title
2699,Modify Graph Edge Weights,modify-graph-edge-weights,2023-05-21,Hard,1,Python/modify-graph-edge-weights.py,1,C++/modify-graph-edge-weights.cpp,name:slug/title
1516,Move Sub-Tree of N-Ary Tree,move-sub-tree-of-n-ary-tree,2020-07-16,Hard,1,Python/move-sub-tree-of-n-ary-tree.py,1,C++/move-sub-tree-of-n-ary-tree.cpp,name:slug/title
732,My Calendar III,my-calendar-iii,2017-11-25,Hard,1,Python/my-calendar-iii.py,1,C++/my-calendar-iii.cpp,name:slug/title
52,N-Queens II,n-queens-ii,2013-11-23,Hard,1,Python/n-queens-ii.py,0,,name:slug/title
51,N-Queens,n-queens,2014-03-11,Hard,1,Python/n-queens.py,0,,name:slug/title
2306,Naming a Company,naming-a-company,2022-06-12,Hard,1,Python/naming-a-company.py,1,C++/naming-a-company.cpp,name:slug/title
2454,Next Greater Element IV,next-greater-element-iv,2022-10-29,Hard,1,Python/next-greater-element-iv.py,1,C++/next-greater-element-iv.cpp,name:slug/title
1842,Next Palindrome Using Same Digits,next-palindrome-using-same-digits,2021-04-29,Hard,1,Python/next-palindrome-using-same-digits.py,1,C++/next-palindrome-using-same-digits.cpp,name:slug/title
600,Non-negative Integers without Consecutive Ones,non-negative-integers-without-consecutive-ones,2017-05-27,Hard,1,Python/non-negative-integers-without-consecutive-ones.py,1,C++/non-negative-integers-without-consecutive-ones.cpp,name:slug/title
878,Nth Magical Number,nth-magical-number,2018-07-29,Hard,1,Python/nth-magical-number.py,1,C++/nth-magical-number.cpp,name:slug/title
726,Number of Atoms,number-of-atoms,2017-11-12,Hard,1,Python/number-of-atoms.py,1,C++/number-of-atoms.cpp,name:slug/title
2827,Number of Beautiful Integers in the Range,number-of-beautiful-integers-in-the-range,2023-08-19,Hard,1,Python/number-of-beautiful-integers-in-the-range.py,1,C++/number-of-beautiful-integers-in-the-range.cpp,name:slug/title
2478,Number of Beautiful Partitions,number-of-beautiful-partitions,2022-11-20,Hard,1,Python/number-of-beautiful-partitions.py,1,C++/number-of-beautiful-partitions.cpp,name:slug/title
1819,Number of Different Subsequences GCDs,number-of-different-subsequences-gcds,2021-04-04,Hard,1,Python/number-of-different-subsequences-gcds.py,1,C++/number-of-different-subsequences-gcds.cpp,name:slug/title
233,Number of Digit One,number-of-digit-one,2015-07-07,Hard,1,Python/number-of-digit-one.py,1,C++/number-of-digit-one.cpp,name:slug/title
711,Number of Distinct Islands II,number-of-distinct-islands-ii,2017-10-17,Hard,1,Python/number-of-distinct-islands-ii.py,1,C++/number-of-distinct-islands-ii.cpp,name:slug/title
2318,Number of Distinct Roll Sequences,number-of-distinct-roll-sequences,2022-06-25,Hard,1,Python/number-of-distinct-roll-sequences.py,1,C++/number-of-distinct-roll-sequences.cpp,name:slug/title
2354,Number of Excellent Pairs,number-of-excellent-pairs,2022-07-24,Hard,1,Python/number-of-excellent-pairs.py,1,C++/number-of-excellent-pairs.cpp,name:slug/title
2251,Number of Flowers in Full Bloom,number-of-flowers-in-full-bloom,2022-04-24,Hard,1,Python/number-of-flowers-in-full-bloom.py,1,C++/number-of-flowers-in-full-bloom.cpp,name:slug/title
2421,Number of Good Paths,number-of-good-paths,2022-09-25,Hard,1,Python/number-of-good-paths.py,1,C++/number-of-good-paths.cpp,name:slug/title
2518,Number of Great Partitions,number-of-great-partitions,2022-12-25,Hard,1,Python/number-of-great-partitions.py,1,C++/number-of-great-partitions.cpp,name:slug/title
2328,Number of Increasing Paths in a Grid,number-of-increasing-paths-in-a-grid,2022-07-03,Hard,1,Python/number-of-increasing-paths-in-a-grid.py,1,C++/number-of-increasing-paths-in-a-grid.cpp,name:slug/title
305,Number of Islands II,number-of-islands-ii,2015-11-13,Hard,1,Python/number-of-islands-ii.py,1,C++/number-of-islands-ii.cpp,name:slug/title
920,Number of Music Playlists,number-of-music-playlists,2018-10-07,Hard,1,Python/number-of-music-playlists.py,1,C++/number-of-music-playlists.cpp,name:slug/title
2426,Number of Pairs Satisfying Inequality,number-of-pairs-satisfying-inequality,2022-10-01,Hard,1,Python/number-of-pairs-satisfying-inequality.py,1,C++/number-of-pairs-satisfying-inequality.cpp,name:slug/title
1301,Number of Paths with Max Score,number-of-paths-with-max-score,2019-12-28,Hard,1,Python/number-of-paths-with-max-score.py,1,C++/number-of-paths-with-max-score.cpp,name:slug/title
2959,Number of Possible Sets of Closing Branches,number-of-possible-sets-of-closing-branches,2023-12-09,Hard,1,Python/number-of-possible-sets-of-closing-branches.py,1,C++/number-of-possible-sets-of-closing-branches.cpp,name:slug/title
1274,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,2019-11-30,Hard,1,Python/number-of-ships-in-a-rectangle.py,1,C++/number-of-ships-in-a-rectangle.cpp,name:slug/title
996,Number of Squareful Arrays,number-of-squareful-arrays,2019-02-17,Hard,1,Python/number-of-squareful-arrays.py,1,C++/number-of-squareful-arrays.cpp,name:slug/title
3036,Number of Subarrays That Match a Pattern II,number-of-subarrays-that-match-a-pattern-ii,2024-02-11,Hard,1,Python/number-of-subarrays-that-match-a-pattern-ii.py,1,C++/number-of-subarrays-that-match-a-pattern-ii.cpp,name:slug/title
3209,Number of Subarrays With AND Value of K,number-of-subarrays-with-and-value-of-k,2024-07-06,Hard,1,Python/number-of-subarrays-with-and-value-of-k.py,1,C++/number-of-subarrays-with-and-value-of-k.cpp,name:slug/title
1074,Number of Submatrices That Sum to Target,number-of-submatrices-that-sum-to-target,2019-06-02,Hard,1,Python/number-of-submatrices-that-sum-to-target.py,1,C++/number-of-submatrices-that-sum-to-target.cpp,name:slug/title
1987,Number of Unique Good Subsequences,number-of-unique-good-subsequences,2021-08-29,Hard,1,Python/number-of-unique-good-subsequences.py,1,C++/number-of-unique-good-subsequences.cpp,name:slug/title
2056,Number of Valid Move Combinations On Chessboard,number-of-valid-move-combinations-on-chessboard,2021-10-30,Hard,1,Python/number-of-valid-move-combinations-on-chessboard.py,1,C++/number-of-valid-move-combinations-on-chessboard.cpp,name:slug/title
1063,Number of Valid Subarrays,number-of-valid-subarrays,2019-06-01,Hard,1,Python/number-of-valid-subarrays.py,1,C++/number-of-valid-subarrays.cpp,name:slug/title
1178,Number of Valid Words for Each Puzzle,number-of-valid-words-for-each-puzzle,2019-09-01,Hard,1,Python/number-of-valid-words-for-each-puzzle.py,1,C++/number-of-valid-words-for-each-puzzle.cpp,name:slug/title
1944,Number of Visible People in a Queue,number-of-visible-people-in-a-queue,2021-07-24,Hard,1,Python/number-of-visible-people-in-a-queue.py,1,C++/number-of-visible-people-in-a-queue.cpp,name:slug/title
1444,Number of Ways of Cutting a Pizza,number-of-ways-of-cutting-a-pizza,2020-05-10,Hard,1,Python/number-of-ways-of-cutting-a-pizza.py,1,C++/number-of-ways-of-cutting-a-pizza.cpp,name:slug/title
2147,Number of Ways to Divide a Long Corridor,number-of-ways-to-divide-a-long-corridor,2022-01-22,Hard,1,Python/number-of-ways-to-divide-a-long-corridor.py,1,C++/number-of-ways-to-divide-a-long-corridor.cpp,name:slug/title
2585,Number of Ways to Earn Points,number-of-ways-to-earn-points,2023-03-05,Hard,1,Python/number-of-ways-to-earn-points.py,1,C++/number-of-ways-to-earn-points.cpp,name:slug/title
1639,Number of Ways to Form a Target String Given a Dictionary,number-of-ways-to-form-a-target-string-given-a-dictionary,2020-10-31,Hard,1,Python/number-of-ways-to-form-a-target-string-given-a-dictionary.py,1,C++/number-of-ways-to-form-a-target-string-given-a-dictionary.cpp,name:slug/title
1411,Number of Ways to Paint N × 3 Grid,number-of-ways-to-paint-n-3-grid,2020-04-12,Hard,1,Python/number-of-ways-to-paint-n-3-grid.py,1,C++/number-of-ways-to-paint-n-3-grid.cpp,name:slug/title
2912,Number of Ways to Reach Destination in the Grid,number-of-ways-to-reach-destination-in-the-grid,2023-10-25,Hard,1,Python/number-of-ways-to-reach-destination-in-the-grid.py,1,C++/number-of-ways-to-reach-destination-in-the-grid.cpp,name:slug/title
1866,Number of Ways to Rearrange Sticks With K Sticks Visible,number-of-ways-to-rearrange-sticks-with-k-sticks-visible,2021-05-16,Hard,1,Python/number-of-ways-to-rearrange-sticks-with-k-sticks-visible.py,1,C++/number-of-ways-to-rearrange-sticks-with-k-sticks-visible.cpp,name:slug/title
1719,Number Of Ways To Reconstruct A Tree,number-of-ways-to-reconstruct-a-tree,2021-01-09,Hard,1,Python/number-of-ways-to-reconstruct-a-tree.py,1,C++/number-of-ways-to-reconstruct-a-tree.cpp,name:slug/title
1569,Number of Ways to Reorder Array to Get Same BST,number-of-ways-to-reorder-array-to-get-same-bst,2020-08-30,Hard,1,Python/number-of-ways-to-reorder-array-to-get-same-bst.py,1,C++/number-of-ways-to-reorder-array-to-get-same-bst.cpp,name:slug/title
1977,Number of Ways to Separate Numbers,number-of-ways-to-separate-numbers,2021-08-21,Hard,1,Python/number-of-ways-to-separate-numbers.py,1,C++/number-of-ways-to-separate-numbers.cpp,name:slug/title
1269,Number of Ways to Stay in the Same Place After Some Steps,number-of-ways-to-stay-in-the-same-place-after-some-steps,2019-11-24,Hard,1,Python/number-of-ways-to-stay-in-the-same-place-after-some-steps.py,1,C++/number-of-ways-to-stay-in-the-same-place-after-some-steps.cpp,name:slug/title
1434,Number of Ways to Wear Different Hats to Each Other,number-of-ways-to-wear-different-hats-to-each-other,2020-05-02,Hard,1,Python/number-of-ways-to-wear-different-hats-to-each-other.py,1,C++/number-of-ways-to-wear-different-hats-to-each-other.cpp,name:slug/title
902,Numbers At Most N Given Digit Set,numbers-at-most-n-given-digit-set,2018-09-08,Hard,1,Python/numbers-at-most-n-given-digit-set.py,1,C++/numbers-at-most-n-given-digit-set.cpp,name:slug/title
1012,Numbers With Repeated Digits,numbers-with-repeated-digits,2019-03-16,Hard,1,Python/numbers-with-repeated-digits.py,1,C++/numbers-with-repeated-digits.cpp,name:slug/title
975,Odd Even Jump,odd-even-jump,2019-01-12,Hard,1,Python/odd-even-jump.py,1,C++/odd-even-jump.cpp,name:slug/title
1157,Online Majority Element In Subarray,online-majority-element-in-subarray,2019-08-11,Hard,1,Python/online-majority-element-in-subarray.py,1,C++/online-majority-element-in-subarray.cpp,name:slug/title
465,Optimal Account Balancing,optimal-account-balancing,2016-11-20,Hard,1,Python/optimal-account-balancing.py,1,C++/optimal-account-balancing.cpp,name:slug/title
1168,Optimize Water Distribution in a Village,optimize-water-distribution-in-a-village,2019-08-24,Hard,1,Python/optimize-water-distribution-in-a-village.py,1,C++/optimize-water-distribution-in-a-village.cpp,name:slug/title
899,Orderly Queue,orderly-queue,2018-09-01,Hard,1,Python/orderly-queue.py,1,C++/orderly-queue.cpp,name:slug/title
265,Paint House II,paint-house-ii,2015-08-19,Hard,1,Python/paint-house-ii.py,1,C++/paint-house-ii.cpp,name:slug/title
1473,Paint House III,paint-house-iii,2020-06-07,Hard,1,Python/paint-house-iii.py,1,C++/paint-house-iii.cpp,name:slug/title
1931,Painting a Grid With Three Different Colors,painting-a-grid-with-three-different-colors,2021-07-11,Hard,1,Python/painting-a-grid-with-three-different-colors.py,1,C++/painting-a-grid-with-three-different-colors.cpp,name:slug/title
2742,Painting the Walls,painting-the-walls,2023-06-18,Hard,1,Python/painting-the-walls.py,1,C++/painting-the-walls.cpp,name:slug/title
336,Palindrome Pairs,palindrome-pairs,2016-03-09,Hard,1,Python/palindrome-pairs.py,1,C++/palindrome-pairs.cpp,name:slug/title
132,Palindrome Partitioning II,palindrome-partitioning-ii,2013-11-14,Hard,1,Python/palindrome-partitioning-ii.py,1,C++/132-pattern.cpp,id-in-filename
1278,Palindrome Partitioning III,palindrome-partitioning-iii,2019-12-01,Hard,1,Python/palindrome-partitioning-iii.py,1,C++/palindrome-partitioning-iii.cpp,name:slug/title
1745,Palindrome Partitioning IV,palindrome-partitioning-iv,2021-01-31,Hard,1,Python/palindrome-partitioning-iv.py,1,C++/palindrome-partitioning-iv.cpp,name:slug/title
2983,Palindrome Rearrangement Queries,palindrome-rearrangement-queries,2023-12-31,Hard,1,Python/palindrome-rearrangement-queries.py,1,C++/palindrome-rearrangement-queries.cpp,name:slug/title
1246,Palindrome Removal,palindrome-removal,2019-11-02,Hard,1,Python/palindrome-removal.py,1,C++/palindrome-removal.cpp,name:slug/title
1494,Parallel Courses II,parallel-courses-ii,2020-06-27,Hard,1,Python/parallel-courses-ii.py,1,C++/parallel-courses-ii.cpp,name:slug/title
2050,Parallel Courses III,parallel-courses-iii,2021-10-24,Hard,1,Python/parallel-courses-iii.py,1,C++/parallel-courses-iii.cpp,name:slug/title
736,Parse Lisp Expression,parse-lisp-expression,2017-11-25,Hard,1,Python/parse-lisp-expression.py,1,C++/parse-lisp-expression.cpp,name:slug/title
1106,Parsing A Boolean Expression,parsing-a-boolean-expression,2019-06-30,Hard,1,Python/parsing-a-boolean-expression.py,1,C++/parsing-a-boolean-expression.cpp,name:slug/title
2035,Partition Array Into Two Arrays to Minimize Sum Difference,partition-array-into-two-arrays-to-minimize-sum-difference,2021-10-10,Hard,1,Python/partition-array-into-two-arrays-to-minimize-sum-difference.py,1,C++/partition-array-into-two-arrays-to-minimize-sum-difference.cpp,name:slug/title
330,Patching Array,patching-array,2016-01-27,Hard,1,Python/patching-array.py,1,C++/patching-array.cpp,name:slug/title
2435,Paths in Matrix Whose Sum Is Divisible by K,paths-in-matrix-whose-sum-is-divisible-by-k,2022-10-09,Hard,1,Python/paths-in-matrix-whose-sum-is-divisible-by-k.py,1,C++/paths-in-matrix-whose-sum-is-divisible-by-k.cpp,name:slug/title
3187,Peaks in Array,peaks-in-array,2024-06-16,Hard,1,Python/peaks-in-array.py,1,C++/peaks-in-array.cpp,name:slug/title
391,Perfect Rectangle,perfect-rectangle,2016-08-28,Hard,1,Python/perfect-rectangle.py,1,C++/perfect-rectangle.cpp,name:slug/title
60,Permutation Sequence,permutation-sequence,2016-08-07,Hard,1,Python/permutation-sequence.py,1,C++/permutation-sequence.cpp,name:slug/title
1388,Pizza With 3n Slices,pizza-with-3n-slices,2020-03-21,Hard,1,Python/pizza-with-3n-slices.py,1,C++/pizza-with-3n-slices.cpp,name:slug/title
458,Poor Pigs,poor-pigs,2016-11-07,Hard,1,Python/poor-pigs.py,1,C++/poor-pigs.cpp,name:slug/title
2681,Power of Heroes,power-of-heroes,2023-05-13,Hard,1,Python/power-of-heroes.py,1,C++/power-of-heroes.cpp,name:slug/title
745,Prefix and Suffix Search,prefix-and-suffix-search,2017-12-10,Hard,1,Python/prefix-and-suffix-search.py,1,C++/prefix-and-suffix-search.cpp,name:slug/title
793,Preimage Size of Factorial Zeroes Function,preimage-size-of-factorial-zeroes-function,2018-03-03,Hard,1,Python/preimage-size-of-factorial-zeroes-function.py,1,C++/preimage-size-of-factorial-zeroes-function.cpp,name:slug/title
1467,Probability of a Two Boxes Having The Same Number of Distinct Balls,probability-of-a-two-boxes-having-the-same-number-of-distinct-balls,2020-05-31,Hard,1,Python/probability-of-a-two-boxes-having-the-same-number-of-distinct-balls.py,1,C++/probability-of-a-two-boxes-having-the-same-number-of-distinct-balls.cpp,name:slug/title
2076,Process Restricted Friend Requests,process-restricted-friend-requests,2021-11-14,Hard,1,Python/process-restricted-friend-requests.py,1,C++/process-restricted-friend-requests.cpp,name:slug/title
879,Profitable Schemes,profitable-schemes,2018-07-29,Hard,1,Python/profitable-schemes.py,1,C++/profitable-schemes.cpp,name:slug/title
2551,Put Marbles in Bags,put-marbles-in-bags,2023-01-29,Hard,1,Python/put-marbles-in-bags.py,1,C++/put-marbles-in-bags.cpp,name:slug/title
818,Race Car,race-car,2018-04-14,Hard,1,Python/race-car.py,1,C++/race-car.cpp,name:slug/title
710,Random Pick with Blacklist,random-pick-with-blacklist,2018-07-03,Hard,1,Python/random-pick-with-blacklist.py,1,C++/random-pick-with-blacklist.cpp,name:slug/title
715,Range Module,range-module,2017-10-21,Hard,1,Python/range-module.py,1,C++/range-module.cpp,name:slug/title
1632,Rank Transform of a Matrix,rank-transform-of-a-matrix,2020-10-24,Hard,1,Python/rank-transform-of-a-matrix.py,1,C++/rank-transform-of-a-matrix.cpp,name:slug/title
882,Reachable Nodes In Subdivided Graph,reachable-nodes-in-subdivided-graph,2018-08-04,Hard,1,Python/reachable-nodes-in-subdivided-graph.py,1,C++/reachable-nodes-in-subdivided-graph.cpp,name:slug/title
780,Reaching Points,reaching-points,2018-02-10,Hard,1,Python/reaching-points.py,1,C++/reaching-points.cpp,name:slug/title
158,Read N Characters Given read4 II - Call Multiple Times,read-n-characters-given-read4-ii-call-multiple-times,2014-12-02,Hard,1,Python/read-n-characters-given-read4-ii-call-multiple-times.py,1,C++/read-n-characters-given-read4-ii-call-multiple-times.cpp,name:slug/title
358,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,2016-06-13,Hard,1,Python/rearrange-string-k-distance-apart.py,1,C++/rearrange-string-k-distance-apart.cpp,name:slug/title
2561,Rearranging Fruits,rearranging-fruits,2023-02-05,Hard,1,Python/rearranging-fruits.py,1,C++/rearranging-fruits.cpp,name:slug/title
332,Reconstruct Itinerary,reconstruct-itinerary,2016-02-04,Hard,1,Python/reconstruct-itinerary.py,1,C++/reconstruct-itinerary.cpp,name:slug/title
1028,Recover a Tree From Preorder Traversal,recover-a-tree-from-preorder-traversal,2019-04-14,Hard,1,Python/recover-a-tree-from-preorder-traversal.py,1,C++/recover-a-tree-from-preorder-traversal.cpp,name:slug/title
2122,Recover the Original Array,recover-the-original-array,2021-12-26,Hard,1,Python/recover-the-original-array.py,1,C++/recover-the-original-array.cpp,name:slug/title
850,Rectangle Area II,rectangle-area-ii,2018-06-09,Hard,1,Python/rectangle-area-ii.py,1,C++/rectangle-area-ii.cpp,name:slug/title
1402,Reducing Dishes,reducing-dishes,2020-04-04,Hard,1,Python/reducing-dishes.py,1,C++/reducing-dishes.cpp,name:slug/title
685,Redundant Connection II,redundant-connection-ii,2017-09-26,Hard,1,Python/redundant-connection-ii.py,1,C++/redundant-connection-ii.cpp,name:slug/title
10,Regular Expression Matching,regular-expression-matching,2013-10-29,Hard,1,Python/regular-expression-matching.py,1,C++/implement-rand10-using-rand7.cpp,id-in-filename
660,Remove 9,remove-9,2017-08-13,Hard,1,Python/remove-9.py,1,C++/remove-9.cpp,name:slug/title
546,Remove Boxes,remove-boxes,2017-03-26,Hard,1,Python/remove-boxes.py,1,C++/remove-boxes.cpp,name:slug/title
301,Remove Invalid Parentheses,remove-invalid-parentheses,2015-11-04,Hard,1,Python/remove-invalid-parentheses.py,1,C++/remove-invalid-parentheses.cpp,name:slug/title
1579,Remove Max Number of Edges to Keep Graph Fully Traversable,remove-max-number-of-edges-to-keep-graph-fully-traversable,2020-09-06,Hard,1,Python/remove-max-number-of-edges-to-keep-graph-fully-traversable.py,1,C++/remove-max-number-of-edges-to-keep-graph-fully-traversable.cpp,name:slug/title
2197,Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,2022-03-06,Hard,1,Python/replace-non-coprime-numbers-in-array.py,1,C++/replace-non-coprime-numbers-in-array.cpp,name:slug/title
